created_at,full_text,username
Mon Feb 12 23:47:32 +0000 2024,@xcvbhnjkkllpgfx @SumitroYoel Anies banyak dibully salah satunya karena punya program sumur resapan tapi ternyata masyarakat Jakarta mengakui dampak baiknya dengan adanya sumur resapan banjir cepat surut. https://t.co/B8cbNTSSMU,Arie_Ariana
Mon Feb 12 23:47:29 +0000 2024,@justiceforbiebz @ccacon Naah iniii aku pernah bilang ke temenku yang nanya kenapa nggak suka si ajudan pak prab itu aku bilang ajudan pak anies lebih ganteng.,augst1a
Mon Feb 12 23:47:26 +0000 2024,@elisa_jkt Sepertinya butuh video-video testimoni terkait warga yg sudah menikmati program DP 0 persen. Sama sprti warga kampung aquarium atau bayam yg sudah merasakan langsung program pak Anies. Video² mereka ini jd senjata ampuh melawan fitnah² terutama terkait topik penggusuran wktu itu,debuss1997
Mon Feb 12 23:46:43 +0000 2024,@msaid_didu Emang ada politikus yang punya malu dinegeri ini? Yang mau perubahan aja mash nimbrung di kabinet yang paling awal dukung pa prabowo aja milih nyebrang ke anies biar jadi cawapres pa anies aja nyerang pa prabowo didebat ketiga nyerang orang yg menjadikannya cagub tak etik cuy,Rusli78880205
Mon Feb 12 23:42:37 +0000 2024,@cassiocpeia tapi aku agak risih deh sama replyannya kenapa warga Jakarta terkesan superior cuman sekadar pak Anies menang di situ? ,Gloxiiy
Mon Feb 12 23:42:23 +0000 2024,@ruthnats Masih calon pk Anies sudah merubah pola fikir anak bangsa bagaimana seandainya beliau sudah jadi Presiden Indonesia?,jayusman92
Mon Feb 12 23:42:15 +0000 2024,@DPNAminBalad Pasangan Anies-Muhaimin pasti menang PKB,FirdausNainggo9
Mon Feb 12 23:42:14 +0000 2024,@ciluuukk @feby301295 @afifahafra79 @RisaHart benerr sepupu aku kelas 6 sd sibuk all in all in padahal keluarga dia 01 semua trus ayahnya bilang biarin ajalah belom bisa nyoblos juga,rafanarayaa
Mon Feb 12 23:42:08 +0000 2024,@SumitroYoel akuuu! dulu gasuka karena kemakan pemberitaan tapi mulai pemilu ini rajin cari tau 3 paslon dan menemukan pak anies ni paling sedikit minusnya (menurut aku pribadi),asahisights
Mon Feb 12 23:42:01 +0000 2024,@AlfaSitaSari1 @aniesbaswedan @msaid_didu Contohlah pak mahfud md bgitu dia mengkritik pemerintahan pa jokowi bliau langsung kluar kabinet krn dia tau kalo dia mash d kabinet sma aja dia MnG kritik dirinya sendiri inimah pa anies dan surya paloh mau perubahan tapi kader nasdem masih jdi bagian kabinet lucu cuy.,Rusli78880205
Mon Feb 12 23:42:01 +0000 2024,@alvin22041 @r_elhakim @WidasSatyo giliran pak Prabowo langsung manut lu emg tobatnya pak Prabowo apaan? kenapa itu gak lu lakuin jg ke pak Anies?,saturndjournal
Mon Feb 12 23:41:45 +0000 2024,Penipu yg di agung2kan ya si anies baswedan...!!!,batxave
Mon Feb 12 23:41:33 +0000 2024,Hahh ini lebih bagus lagi dari sebelumnyaaaa paling suka bagian achievement anies di jkt! https://t.co/MGIupUFcdx https://t.co/Kab3YqSKms,shintalalala
Mon Feb 12 23:41:32 +0000 2024,@tempodotco Bissmillah anies 1 putaran.. Kalo sampai kalah nantinya lebih baik saya untuk dukung 02 saja deh https://t.co/LND0ytkJOV,armarabku
Mon Feb 12 23:41:29 +0000 2024,gue bkn pak anies aja pengen minggat dari indo njir,jaengelswan
Mon Feb 12 23:41:17 +0000 2024,Kayaknya orang orang yg ga pilih pak Anies tuh otaknya kayak udah di doktrin gitu ya kalau Anies itu pembohong and they're loud abt that.,ktaraepey
Mon Feb 12 23:41:11 +0000 2024,@tohaaam_ @xopch Itulah pak Anies yang ga mau flexing ,rieztinacubby
Mon Feb 12 23:41:00 +0000 2024,@Ma_vwxyz @aniesbaswedan Anies 29 januari 2012 Djatmiko 25 apr 2019 Yg plagiat siapa bong TOLOL ?,palala67950297
Mon Feb 12 23:40:43 +0000 2024,PRA WO WO INIORANG SUDAH MAAF ! TIDAK MEMENUHI SYARAT FISIK &amp; MENTAL PENYAKITAN PIKUN ERROR MURTAD PENCULIK dll TEGA NYA JOKO MENGHANCUUR KAN KEHIDUPAN RAKYAT YG TELAH DIA TINDAS &amp; REMUK KAN INGAT ! JOKO PKI️ UNTUNG ALLAH SWT KIRIM KAN ANIES BASWEDAN,fransis74201222
Mon Feb 12 23:40:39 +0000 2024,@MwohaeNeo @hehehe12345u @sweetypear__ @chitattooes Iya padahal kalau Pak Anies dan Pak Sandi saat itu udah langsung bikin surat edaran kenapa yg bikin statmen si Mardani yg mesti kena fitnah Pak Anies? Padahal ada bukti Pak Anies meredam gejolak di masyarakat bawah,rafieaziza
Mon Feb 12 23:40:34 +0000 2024,Jadi Doi gak ikut nyoblos dong?,5kiOnD1splay
Mon Feb 12 23:40:31 +0000 2024,@elisa_jkt @JRMK_Jakarta Padahal ci Elisa juga dulu sering mengkritik kebijakan2 pa Anies juga waktu masih Gubernur. Keren ci. Mantapks untuk Partai apakah sudah ada pilihan ci @elisa_jkt ?,MJLesmana
Mon Feb 12 23:40:15 +0000 2024,Kalau Anies memobilisasi massa utk hateful ke masyarakat rentan ya gue protes lah? Minoritas stop bernarasi gini mayoritas stop berlagak superior. Kita ini sama-sama korban polarisasi. Kapan mau reda dan sama-sama sembuh kalau terus dipelihara?,doiedle
Mon Feb 12 23:39:58 +0000 2024,SIAPA YANG NGAREPIN MASUK SURGA JALUR ANIES SIH https://t.co/Oq7G0zljYf,rhainasiuduk
