created_at,full_text,username
Mon Feb 12 23:43:16 +0000 2024,@Gojekmilitan @NikoAkmal Malaysia terkenal dengan kecurangan penggelembungan suara pilpres saat 2014 dan 2019....yg memenangkan Jokowi padahal exit pool mayoritas prabowo....bukan tidak mungkin 2024 akan terulang,BFbu88
Mon Feb 12 23:43:14 +0000 2024,Tim Prabowo sebenarnya jg cerdas2 tp tdk malu2 berbohong mengada2 memuji yg tdk benar. Fakta Prabowo krg wawasan tkt debat tkt presentasi &amp; lambat berfikir kecuali didepan pendukungnya berapi2 jelek2in yg lain. Apanya yg mau dipilih ?,faridelhakamy12
Mon Feb 12 23:43:09 +0000 2024,@ph4n_ Haha...ntar Prabowo tau tau disrespectful ke gibran trus jokowi marah. Pecah kongsi.,hidahidaan
Mon Feb 12 23:43:07 +0000 2024,@islah_bahrawi Tenang saja Pak Prabowo. Ada saya di sini. Saya anak Presiden Jokowi konconya Pak Probowo. Saya keponakannya Paman Usman di MK. Bapakku yang punya MK bersama Paman Usman juga KPU dan Bawaslu juga KPK. Tanpa koncoisme kolusi dan nepotisme saya tak mungkin bisa cawapres,danielht2009
Mon Feb 12 23:42:53 +0000 2024,@DS_yantie Eropa ikut campur ngapain? Apa biar prabowo tidak menang terus nikel bisa di jual murah gitu?,Unknown34263464
Mon Feb 12 23:42:50 +0000 2024,jadi inget dulu di pilpres 2014 saat itu prabowo vs jokowi di kantor ada 2 kubu dan salah satu temen ada yg mati2an bela prabowo sampe2 tiap ada waktu luang dia bahas terus sampe pas hari H dan ternyata prabowo kalah dia diem kicep gak bahas pilpres lagi,dhimasnf
Mon Feb 12 23:42:28 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Berita tentang israel dan menhan ini sudah beberapa kali mencuat kepublic tapi tak pernah ada klarifikasi kpd rakyat why?,alfarizy_lubis
Mon Feb 12 23:42:28 +0000 2024,Bukan untuk menjatuhkan 02 tapi rasanya Prabowo dan Gibran sangat di paksakan untuk maju hanya untuk menjegal salah satu Paslon lain ini sama persis seperti saat Pilgub jakarta Ahok vs Anis Ahok unggul saat itu namun di jegal dengan isu penistaan agama,01Lala53274
Mon Feb 12 23:42:28 +0000 2024,@ferrykoto sebenarnya kasihan prabowo jika menang takutnya cuman jadi presiden pas di lantik saja.,tji2
Mon Feb 12 23:42:24 +0000 2024,@fadlizon @prabowo @gibran_tweet Belum jadi aja tu si Bahlil sama si pan jul udah berani ngintimidasi habib buat mempercepat doa mungkin grgr ada yg ga bisa baca alfatihah gmn tar kalo udah naik ya,v3ratns
Mon Feb 12 23:42:20 +0000 2024,@DokterTifa Mendingan juga gama kalau amin kalah di putaran pertama drpd prabowo https://t.co/GdkF3FRSFF,niata_bela
Mon Feb 12 23:42:20 +0000 2024,Pemilu kali ini saya bukan lagi swing voter. Saya sudah dengan teguh mempunyai pilihan pasti. Tentu pilihan saya juga gak bagus-bagus amat. Namun dari sekian calon itu pilihan 03 rasanya yang lebih punya gagasan senada pikiran saya lebih meritokratif lebih berwawasan... dll https://t.co/SgHUwOZo3z,IndoMeals
Mon Feb 12 23:42:03 +0000 2024,@KompasTV Yang jadi masalah bansos dijadikan alat kampanye terselubung penguasa @jokowi Sang leader.. @prabowo @gibran_tweet Kita memang rakyat miskin tapi kita bukan orang-orang yang berjiwa pengemis. https://t.co/qqhddVEKbq,jackstr20802415
Mon Feb 12 23:42:03 +0000 2024,@kkzuuma @Rakjat_Priboemi @zefanyaulalaa @SAWUNG1976 @antilalat Gue jaleskan ya bang. Salam 4 jari itu gerakan bukan prabowo gibran. Artinya ada dua pilihan lain yaitu 01 dan 03. Ini di inisiasi sama orang-orang yg tidak mau memilih 02 karena beberpa pelanggaran² yg ada. Apa perlu juga dijelaskan siapa saja pemantik gerakan ini? ,PebriyanDwi_P
Mon Feb 12 23:42:01 +0000 2024,@alvin22041 @r_elhakim @WidasSatyo giliran pak Prabowo langsung manut lu emg tobatnya pak Prabowo apaan? kenapa itu gak lu lakuin jg ke pak Anies?,saturndjournal
Mon Feb 12 23:41:57 +0000 2024,Kekayaan Indonesia dikuasai oleh segelintir orang aja termasuk oleh prabowo dan hashim adiknya. Pengusaha kakap yang jadi penguasa itu rawan. Rentan disalahgunakan oleh berbagai kepentingan dia dan koleganya.,RidNgemil
Mon Feb 12 23:41:50 +0000 2024,Bagus pak @prabowo itu yg harus dilakukan jika kita ingin jadi negara maju !,singolodra1945
Mon Feb 12 23:41:50 +0000 2024,Udah tau ada peraturan kabinet dalam berkampanye masih aja dilanggar dan kebanyakan kabinet dari Prabowo termasuk presiden https://t.co/AK3J3MHnNh,willllzb1
Mon Feb 12 23:41:42 +0000 2024,@Aditction Jir prabowo oddnya kecil bgt wkwkwk,steponnopetss
Mon Feb 12 23:41:28 +0000 2024,@aly_benzema Klo narasi agama selalu di bawa untuk kekuasaan menuju pilpres amat sangat murah sekali saya sangat sedih agama di jadikan alat politik supaya tidak terjadi lagi di 5 tahun kedepannya mari kita pilih Prabowo agar mereka sadar milih Anis bukan jaminan masuk surga,hansburhannudin
