created_at,full_text,username
Tue Feb 13 23:49:59 +0000 2024,@dayatpiliang Ya udah dinikmati saja sudah tahan barusnya 10 tahun diperintah 10 tahun sama Jokowi abis itu 5 thn Prabowo 10 tahun Gibran 10 tahun Kaesang 10 tahun Jan Ethes ya terap dinikmati,toramasaro
Tue Feb 13 23:49:56 +0000 2024,@xquitavee Dasar oon gak bisa baca yg benar syarta pendukung prabowo harus bodoh ya persis kamu .,BennyValentinus
Tue Feb 13 23:49:54 +0000 2024,@99propaganda @prabowo @bengkeldodo @BANGSAygSUJUD @Bank_Joee_ @Ndons_Back @florieliciouss @are_inismyname @Reskiichsan8 @PapaBowoCenter @Alie_Fahnoor @mpoklela7 @99propaganda Kalau mau mengenal Prabowo yg sebenarnya ....lihat ini.. https://t.co/KsyAV00YFG,AsharIbnu
Tue Feb 13 23:49:34 +0000 2024,@ferrykoto @prabowo @gibran_tweet Kita semua paham jk terjadi 2 putaran maka mental 02 akan sangat terganggu krn: 1. butuh fisik yg tetap kuat sampai Juni (skrg aja udah ngos2an) 2. butuh ngeluarin kocek lbh banyak skrg aja udah jor-joran bahkan dibantu bansos pun blm ngangkat 3. khawatir 01&amp;03 bergabung ,kangf4j4r
Tue Feb 13 23:49:19 +0000 2024,@Dahnilanzar @prabowo Asli komedian culun inih... Staff khusus @Kemhan_RI ngaku diteror tapi malah cuap2 tanpa lapor @DivHumas_Polri krn kalau ditindaklanjuti khawatir ketahuan kalau bohong ya...?? Diteror atau ditelor??,Gunawan53722139
Tue Feb 13 23:49:07 +0000 2024,kalau prabowo kalah gw janji belajar lebih rajin dan ngumpulin tugas tepat waktu lebih banyak habisin waktu sm buku dibanding hp,decrdwbla
Tue Feb 13 23:49:04 +0000 2024,@tvOneNews anies memang pilihan terbaik sih tapi kalau kalah ya gmn lagi... mending ganjar timbang prabowo https://t.co/QSbMsww3CJ,leiimontea
Tue Feb 13 23:49:03 +0000 2024,Gila abis nonton Dirty Vote langsung melek liat Close the door malem ini. Prabowo semakin keliatan kotor semakin yakin deh pilih Ganjar - Mahfud.,chiulingchai
Tue Feb 13 23:48:54 +0000 2024,Skrg jokowi prabowo menjadi satu jd mudah buat tidak memilihnya Untuk pilpres lebih mudah dan banyak menemukan alasan untuk tidak memilih ketiganya ketimbang menemukan alasan kecil untuk memilih salah duanya iya karna untuk 02 sudah tak mungkin memilihnya,kinaru_
Tue Feb 13 23:48:53 +0000 2024,Tiap kali pemilu legislatif selalu bawa stiker karna gatau mau milih siapa pernah dapet duit tp tailah malah yakin buat ga dipilih tp tahun ini setidaknya tau mau pilih partai Untuk pilpres pun sama ga mungkin pilih prabowo dan males pilih jokowi jd golput,kinaru_
Tue Feb 13 23:48:42 +0000 2024,Bang @AndiSinulingga pilpres kali ini brutal sekali dgn bagi2 bansos besar2an. Sy bru balik ke kampung utk nyoblos. Semua masy dibagi sembako +uang 800k bang. Masy ambil di kantor desa .. dibagi oleh petugas sambil diberi oesan bhw bansos + uang dr @jokowi Dan @prabowo Ngerii,AprianSanb35745
Tue Feb 13 23:48:42 +0000 2024,Film Dirty Vote soal Pemilu Curang Tim Prabowo &amp; Ganjar Buka Suara https://t.co/bRrkoi12T0,keuangannews_id
Tue Feb 13 23:48:42 +0000 2024,kalau prabowo kalah gw janji bakal jajanin dia gacoan @prettydhore,guekerenbgtt
Tue Feb 13 23:48:39 +0000 2024,@fadlizon @prabowo Salam 01 cukup 2014 dan 2019 dukung pak Prabowo beliu sudah sepuh waktu nya istirahat,mas_aryo78
Tue Feb 13 23:48:31 +0000 2024,Hayuk hari ini jangan lupa datang ke TPS Tetap kalem dan salam dua jari ungu #02JariUngu Jangan lupa tetap pilih @prabowo @gibran_tweet menuju Indonesia maju. https://t.co/Wx1CbZsRt7,jokam821623
Tue Feb 13 23:48:31 +0000 2024,Ini @officialMKRI @jokowi atau @prabowo punya kejaan nih?? Nyewa preman? Hadeeeuh!,nursalr
Tue Feb 13 23:48:31 +0000 2024,@PeelotV Iyaaaa ada juga di komenan tiktok bilang kasihan saya dukung pak prabowo untuk mewujudkan cita2nya yg selama ini belum terwujud dikira jadi presiden sekedar cuma cita2 anjir ada tugas besar yg di emban woy capek banget,humairah10
Tue Feb 13 23:48:22 +0000 2024,@liputan6dotcom Sorry ye pak saya tetap mendukung pak Prabowo https://t.co/Itw1s6rSVt,woww3412
Tue Feb 13 23:48:22 +0000 2024,Kalau Prabowo kalah tahun ini gue bikin antropomorfis kapal KRI,spring_actress
Tue Feb 13 23:48:16 +0000 2024,@nongandah @WagimanDeep212_ @islah_bahrawi @Dennysiregar7 Sepertinya hari ini bakalan pada nangis guling guling deh,CahKeren212
Tue Feb 13 23:48:14 +0000 2024,@Dandhy_Laksono Dandy menghapusnya dari kanal YouTube karena mengecewakan orang-orang yang mungkin dibelanya. Orang Aceh sangat Benci Megawati &amp; Surya Paloh Orang Papua sangat Benci pejuang HAM yang telah terlibat Partisipan politik praktis. Orang Permesta sangat mencintai Prabowo.,sir_usil
Tue Feb 13 23:47:47 +0000 2024,@Raden_Mas_Budi @Karinbahary2 @DrEvaChaniago @bawaslu_RI @PERINDOPusat Kata Prabowo terima saja karna itu jg uang rakyat,ngososbanter
Tue Feb 13 23:47:41 +0000 2024,@kemalpalevi Ini bukan kampanye ini hanyalah podcast biasa di hari tenang. Lagian Deddy kan netral dia gak ada hubungannya ma Prabowo jadi gak perlu lah dipermasalahin,hattabagus
Tue Feb 13 23:47:33 +0000 2024,@MARQUEZ__93 @KPK_RI @KejaksaanRI Masih aja Nyinyir,CahKeren212
Tue Feb 13 23:47:31 +0000 2024,@kumparan Tapi mohon maaf pak saya dipihak pak Prabowo https://t.co/wHWd8Y9Az8,witiw65
Tue Feb 13 23:47:25 +0000 2024,@dayatpiliang Ya gw sih minta yg milih prabowo jangan ikut ngeluh kalo kebutuhan hidup makin sulit beras naik BBM naik pajak naik.,K_Anwar21
Tue Feb 13 23:47:23 +0000 2024,@Dahnilanzar @prabowo Lebih percaya biden usia 17 tahun,rainerpoillot
Tue Feb 13 23:47:23 +0000 2024,mesti narasi pendukungnya prabowo tuh playing victim seolah2 paslon pilihannya yg paling dihujat difitnah lalala idihhh yg bener aje lu,star6ssss
Tue Feb 13 23:47:23 +0000 2024,@mbah_momo92 @PartaiSocmed @achmad_taher Coba tanya Bu Mega yang jadikan prabu Calon Wapres. Coba juga tanyakan ans jadikan partai Prabowo jadi gubernur,_ArisBoky
Tue Feb 13 23:47:06 +0000 2024,Siapapun yg terpilih jadi Presiden nanti hati kita harus dapat menerima dengan lapang dada ikhlas dan *Prabowo* Hubungan dengan teman saudara harus terjalin dengan *Anies* dan damai .Semoga Allah memberikan kita semua *Ganjar* an sesuai dengan pilihan dan perbuatan kita.,haenry70674
Tue Feb 13 23:47:06 +0000 2024,@AndreasSolusi Dikira semua orang punya pola pikir kayak pak prabowo kali ya dah kalah ngemis kursi menteri. Sorry boss pak Anies ini gentle sekali kalah ya beneran jadi oposisi bersama masyarakat,baguskartikaa
Tue Feb 13 23:47:04 +0000 2024,Kalo prabowo kalah gua janji belikan si syafiq baju baru dompet baru beserta barang apapun (kecuali hp) apa yg mau dia bawa pas mau ke malay.,capebgtbjir
Tue Feb 13 23:47:02 +0000 2024,Ayok jangan lupa pagi ini datang ke TPs ya Dan jangan lupa #02JariUngu Pantau terus kemenangan 02 menuju Indonesia maju @gibran_tweet @prabowo https://t.co/1qqgFfLFzM,zay424706943035
Tue Feb 13 23:46:58 +0000 2024,@Dahnilanzar @prabowo Cukup 1 coblosan tiap lembarnya https://t.co/9oIPXNO0H9,RasaJengkol
Tue Feb 13 23:46:51 +0000 2024,@fadlizon @prabowo Kampqnye pada masa tenang ini zon.,4byunus
Tue Feb 13 23:46:37 +0000 2024,@chatap4nk @Dahnilanzar @prabowo Mirip orang narkobaan,SulistyoriniSu1
Tue Feb 13 23:46:27 +0000 2024,mending izinin aku golput atau pilih prabowo,SpideyyMarkIee
Tue Feb 13 23:46:25 +0000 2024,@Muhammad_Saewad Pastikan 2029 prabowo jgn daftar pilpres lagi yaa... bikin gaduh terus males nonton tv jadinya...,official28025
Tue Feb 13 23:46:21 +0000 2024,@HeryIdris5 @yonifree Coba sinari dulu dg matahari biar gak oon penyataannya jgn dibalik2 . Yg minta ketemu Jokowi bukan mega makanya budiman benar syarat dukung prabowo harus bodoh. Dan terbukti. https://t.co/TZ0NAvFdTl,BennyValentinus
Tue Feb 13 23:46:20 +0000 2024,selamat pagi duniaku semoga hari ini negaraku ga dapet kabar buruk (dipimpin prabowo-gibran) https://t.co/gQ7106IwqY,miskomunis
Tue Feb 13 23:45:59 +0000 2024,@msaid_didu Ada 3 Orang yg paling bertanggungjawab membesarkan dia Pak @msaid_didu: 1. Penemu Bakat: LBP yg menemukan do'i di Solo thn 2008 2. Pengorbit Bakat: Prabowo promosikan do'i di Pilgub DKI + Anaknya jd Cawapres 3. Melanggengkan Bakat: Hakim MK bolehkan Org Gila Milih &amp; loloskan anak https://t.co/doAw2mKtwO,ferly_norman
Tue Feb 13 23:45:59 +0000 2024,@solusterless Mohon maap nih lg masa tenang bapak Prabowo hetdah,Hamzah91196555
Tue Feb 13 23:45:58 +0000 2024,@tvOneNews kawal anies sih tapi kalau kalah ya alternatif nya hanya ganjar. gak mungkin dong prabowo https://t.co/CNMnqzF5KE,apelmangow
Tue Feb 13 23:45:52 +0000 2024,@aim_angga @els3313 @NdrewsTjan 2019 Jokowi bawa ham setelah lanjut 2 periode kenapa ga dijebloskan saja Prabowo bukannya presiden bisa ngapain aja .,bzema514
Tue Feb 13 23:45:48 +0000 2024,@zy_zy_its_me @prabowo KAMPANYE MODAL JOGET DOANG! DEBAT KALAH MULU! PROGRAM GA BERMUTU!,Leshrac888
Tue Feb 13 23:45:48 +0000 2024,@WagimanDeep212_ Semoga nanti gak stress ya ketika mengetahui pak Prabowo unggul satu putaran ,stvenborges
Tue Feb 13 23:45:41 +0000 2024,dan ga tertipu juga karna aku emg ga mikih dia dulu jd ya kalau ga berkembang yaudah mau gimana lagi kalaupun dulu prabowo menang juga belum tentu berkembang itu indonesia ,nagyeonji
Tue Feb 13 23:45:40 +0000 2024,@NKRITetapDiHati @xquitavee Jujur....saya nggak habis pikir yang hingga kini tidak ada bosan-bosanya mendukung Prabowo...,Opiniku95098012
Tue Feb 13 23:45:37 +0000 2024,Kemungkinan ini banyakan pendukung 01 yg dulu juga mendukung @prabowo ! Makanya 2x @prabowo dulu kalah pilpres karena didukung mereka yg terbiasa memakai strategi hoax. Syukur sekarang pendukung @prabowo tidak ada yg seperti itu lagi jadi potensi kemenangan 90 %. Semoga !,sukardiyahya162
Tue Feb 13 23:45:24 +0000 2024,@_devalo Duh sering liat lagi Balihonya deket UT,Setyo_budhi
Tue Feb 13 23:45:14 +0000 2024,@99propaganda @prabowo Benarkah kalau menang jatahnya cuma 2 atau 3 tahun...?,opooposihsi007
Tue Feb 13 23:45:05 +0000 2024,@Dahnilanzar @prabowo Ututu kasiannya,mypxckyyy
Tue Feb 13 23:44:45 +0000 2024,@BadutSocmed99 @_barindra @PartaiSocmed hadeh jelas jelas anis bilang selama prabowo mencalonkan sebagai capres ya berarti selama ada prabowo lah tololll tanpa terkecuali,dirriiii
Tue Feb 13 23:44:43 +0000 2024,@Dahnilanzar @prabowo bener pakdhe...banyak drakor pemilu sekarang https://t.co/UTOYRrlFvV,arifzein12
Tue Feb 13 23:44:39 +0000 2024,@Dahnilanzar @prabowo Dah habis akal dul ?,husniumar_
Tue Feb 13 23:44:31 +0000 2024,@MataNajwa Langsung EKSEKUSI di TKP ! Gak pake lapor.,BPrabowo453807
Tue Feb 13 23:44:18 +0000 2024,@tvOneNews kalaupun anies pilihanku kalah ya gas ganjar.. yakali pilih prabowo https://t.co/uuDf0tTncj,mikirdoong
Tue Feb 13 23:44:11 +0000 2024,@Dahnilanzar @prabowo Gak masuk nalar... Seperti cerita dipasar belum pernah ada pedagang/pengunjung malak preman... Atau dunia sudah kebalik kali ya?,Yaka_sulistya
Tue Feb 13 23:43:57 +0000 2024,@PartaiSocmed Prabowo mau masukin sapi 1.5jt ekor buat susu. Mari hancurkan pasar dalam negeri.,BungDenni
Tue Feb 13 23:43:57 +0000 2024,@detikcom menurut Feng shui angka Prabowo mempunyai angka 8 di awal dan akhir Juga 8.wetonjawa beliau Rabu pon.dan hari ini tgl 14 feb 2024 tepat weton beliau. Rabu =7 dan Pon =7,hozhy2
Tue Feb 13 23:43:44 +0000 2024,@UNSfess_ prabowo udh packing ya nder?,itscoolboy_
Tue Feb 13 23:43:44 +0000 2024,Hari Ini Indonesia Tentukan Nasib 5 Tahun Kedepan Coblos Sesuai Hati Nurani Jangan Golput.. Nyoblos Juga Wakilmu Diparlemen Bismilah Semoga Pemilu Damai Kami Relawan Prabowo Ucapkan Terimakasih Buat Para Pendukung Prabowo.. Mohon Maaf Serangan Argumen Yg Mgkn Keras Laporkan https://t.co/6XQXgtDwDS,dhemit_is_back
Tue Feb 13 23:43:43 +0000 2024,@SvenKjellberg2 Emang dasarnya pick me. Namanya politik. Prabowo 2014 diktator pemarah membangkitkan orba sampe era 2019 radikaaaaaaaaaal terus sekarang bisanya joged doang penculik ga pernah sholat tangan besi bahkan dikebiri pun . Tp ya ga pernah klaim satu-satunya paling menderita,devina_ap
Tue Feb 13 23:43:34 +0000 2024,@truzlover @upetis @idextratime Pokoknya jaman jokowi vs prabowo,temrash114
Tue Feb 13 23:43:28 +0000 2024,Putaran ke 2 anies vs prabowo,NJeansthusiast
Tue Feb 13 23:43:25 +0000 2024,@tvOneNews memang ganjar sih pilihan satu satunya kalau anies kalah ogah bgt pilih prabowo https://t.co/omxo4Xc5o8,rizkyfiberr
Tue Feb 13 23:42:30 +0000 2024,gue nazar kalau prabowo kalah gue mau sholat dhuha 6 rakaat tiap hari selama sebulan,wiskeydingo
Tue Feb 13 23:42:29 +0000 2024,@tubirfess ngat orba &amp; 98 nder also jngan mengeneralisir. pilih paslon dngan kesadaran bahwa: - ga ada manusia yg sempurna jdi smua paslon pnya kekurangan - waktu prabowo vs jokowipun ke2 kubu memuji paslon yg didukung - nilai paslon dari programnya apakah programnya make sense atau ga?,meowanderer
Tue Feb 13 23:42:25 +0000 2024,@Gojekmilitan @prabowo Semahal apapun beras para pejabat2 zdolim sanggup beli bgmn dgn rakyat ga lg kesusahan ?berharap makan gratis dr wowo seumur idup? Itu lah tujuan 02 yg zdolim sm rakyat,14Simanis
Tue Feb 13 23:42:24 +0000 2024,prediksi gusdur : prabowo akan jadi presiden di masa tuanya. setelah sekian banyak prediksinya yg benar,AureFasya
Tue Feb 13 23:42:14 +0000 2024,plisssss prabowo gibran menang ,slaysdaya
Tue Feb 13 23:42:13 +0000 2024,@tubirfess ingat orba &amp; 98 nder also jngan mengeneralisir. pilih paslon dngan kesadaran bahwa: - ga ada manusia yg sempurna jdi smua paslon pnya kekurangan - waktu prabowo vs jokowipun ke2 kubu memuji paslon yg didukung - nilai paslon dari programnya apakah programnya make sense atau ga,meowanderer
Tue Feb 13 23:42:10 +0000 2024,Pilpres 2014 saya memilih @prabowo. Pilpres 2019 ke @jokowi bukan karena tdk lg mendukung Prabowo tp alasan bhw membangun Negara sebesar Indonesia tidak bisa dilakukan dalam 5 tahun tetapi harus berkelanjutan. Pilpres 2024 ? Kekaguman saya kepada Prabowo tidak pernah hilang https://t.co/XuLB17fk75,adiansyahdompu
Tue Feb 13 23:42:09 +0000 2024,gas prabowo gibra 1 putaran #PrabowoGibran2024,sugakasep
Tue Feb 13 23:42:05 +0000 2024,Mari kita lihat siapa yg akan kaya dr prabowo https://t.co/ig0aM8GAVn,Yukbisayuk1
Tue Feb 13 23:42:02 +0000 2024,@celluvv anak tiktok mah prabowo ngelap keringet aja ditangisin WKWKWKL,aibbyu
Tue Feb 13 23:42:02 +0000 2024,gangaruh tetep all in prabowo,Ranggaanyasatu
Tue Feb 13 23:41:56 +0000 2024,@tvOneNews yakali hari gini masih dukung prabowo rugi donkk. mending yg pasti kayak anies aja https://t.co/G7hwptFNMv,iovemild
Tue Feb 13 23:41:41 +0000 2024,Bismillah Bpk @prabowo Doa dan zikir sebelum mencoblos Bapak ️️ #prabowogibranmenangsatuputaran Allah akan memberiii Kepercayaan u mu Memimpin NKRI Aamiin #temanprabowosubianto 🇨🇭️ https://t.co/2Oa9cVd8JD,drReUtari08
Tue Feb 13 23:41:39 +0000 2024,@dekade_08 Nggak ragu pilih Pak Prabowo yang kepemimpinannya sudah diakui banyak pemimpin lainnya https://t.co/BgZ0xYNQ0h,sucilahirbatin
Tue Feb 13 23:41:35 +0000 2024,@petrikour Pantas dia maksa yg penting masuk surat suara. Apa ini yg bikin dia kluar dari prabowo ya? Soalnya klo di prabowi ga jadi wapres ga dapet penelitian baru,Kuky_Juky
Tue Feb 13 23:41:34 +0000 2024,Wkwkwk klo emng prabowo menang paling pak ganjar bakal jadi oposisi bersama pdip,Vzchartv
Tue Feb 13 23:41:23 +0000 2024,@PeelotV Kalau d kampung gue paling anti prabowo apalagi keluarga karena mereka bilang itu gibran anak jokowi nanti bakal lanjutin program Bpk nya yg menyusahkan para petani apa Semua d batasi terutama pupuk pdhl kan mereka beli pengen ngelawan tp ortu sendiri tp pilihan gue ttap 02 ,NabilaPutr51051
Tue Feb 13 23:41:21 +0000 2024,@VIVAcoid Demi tunjangan jadi semangat kerja buat prabowo nih,PJualpasir43382
Tue Feb 13 23:41:15 +0000 2024,kalo pak Prabowo kalah gue janji bakal ngaji sore terus. ga bolos dan bakal rajin ngaji dan hafalan!,rasssberriesss
Tue Feb 13 23:41:11 +0000 2024,Kalau prabowo kalah pemilu tahun ini aku akan giveaway semua pc pc ku,Nanajae_0813
Tue Feb 13 23:41:06 +0000 2024,Simak diskusinya bersama Captain Timnas Anies-Muhaimin M. Syaugi Ketua Tim Kampanye Prabowo-Gibran Rosan Roeslani Ketua Tim Pemenangan Ganjar-Mahfud Arsjad Rasjid dan Sekjen Partai Koalisi dalam #SatuMejaTheForum Spesial Pemilu PILIHAN RAKYAT MENANG TERHORMAT Rabu 14 https://t.co/BCXLQxWxsA,KompasTV
Tue Feb 13 23:40:47 +0000 2024,@Dahnilanzar @prabowo Drama apalagi ini terduga malah drama gak bela terduga lainnya.... Padahal 1 stelan Pabrik,FebrianFeb5201
Tue Feb 13 23:40:32 +0000 2024,Kalau Prabowo kalah saya mau commit diet yg sdh gagal 28 tahun terakhir ini ,mywkcyn
Tue Feb 13 23:40:30 +0000 2024,@Dahnilanzar @prabowo Dunia terbalik.. Mana ada orang yg berani ngancam penguasa ... ahh ngibul aja lo Nil.,Harrytimteng
Tue Feb 13 23:40:18 +0000 2024,@BiLLRaY2019 Hehehee saya rasa yg melaporkan anda yg akan diseret ke nusakambangan... jateng tak akan biarkan prabowo menang...,official28025
Tue Feb 13 23:40:14 +0000 2024,@kompascom Berkata jujur saja lah.,LukPrabowo
Tue Feb 13 23:40:11 +0000 2024,@AndreasSolusi Prabowo ga punya nyali. Masa minta bantuan presiden. Wkwkwkk... Semua pengikutnya pengecut,Eko86Yustinus
Tue Feb 13 23:40:10 +0000 2024,@nialubis_ Bismillah yg direstui oleh rakyat dan tertulis di lauhul mah'fuz itu prabowo gibran. jelas2 survey kredibel dgn metode ilmiah semua nya sama kalo pilpres kali ini langsung sekali putaran. ,bangsamsul_
Tue Feb 13 23:40:08 +0000 2024,@RianSap71792878 @Alie_Fahnoor Gak ah Klo Anies kalah ntar yg nangis ya pendukung prabowo ,aesculapiusw
Tue Feb 13 23:40:08 +0000 2024,Ready For Vote??? Bismillah @PDemokrat dan 02 Menang aamiin ya Allah @prabowo @gibran_tweet,AndhikaRadhitya
Tue Feb 13 23:40:04 +0000 2024,@kumparan Prabowo sudah 4 putaran kok masih mimpi saja 1 putaran https://t.co/GkMnnVkPqn,Komentator_baik
Tue Feb 13 23:40:04 +0000 2024,@dewitsania__ Prabowo gibran 1 putaran,knightarmor7
Tue Feb 13 23:40:03 +0000 2024,@andre_rosiade sungguh hebat dan mulia hati seorang pa Prabowo inii selalu mengajarkan untuk melakukan hal baik kepada rakyatnya https://t.co/dT11UMAmiV,_alip12
Tue Feb 13 23:39:37 +0000 2024,smoga org2 yg dtg ke gbk kmrn smuanya gada yg milih prabowo,bknkanya
Tue Feb 13 23:39:17 +0000 2024,sepurane aku gak gumbul pendukung prabowo,ariferdiansyaah
Tue Feb 13 23:39:16 +0000 2024,Masak cawapres campaign dirty vote? Emang boleh.. Rupanya yh khawatir @prabowo menang gak cuma prndukung mu cak. Sampean juga toh...,yudianto99
Tue Feb 13 23:39:12 +0000 2024,@alextham878 @prabowo Hebat akting nya layak dpt piala citra bahkan oscar,tjshinchang
Tue Feb 13 23:39:10 +0000 2024,Prabowo lu juga tbtb masuk kabinet oposisi apa ga namanya menjilat sampe pdip aja ditinggal ama dia.,novovg
Tue Feb 13 23:39:02 +0000 2024,Mana KETEGASAN @bawaslu_RI @KPU_ID ? Ini JELAS PELANGGARAN PEMILU yg HARUS jadi LANDASAN Tim Hukum @prabowo - @gibran_tweet diwakili @habiburokhman untuk MELAPORKAN ke GAKUMDU dimana @DivHumas_Polri jadi bagiannya,Fusianto
Tue Feb 13 23:38:46 +0000 2024,Prabowo Anies atau Ganjar? Bersandarkan tinjauan pendapat minggu lalu Prabowo mampu memperoleh lebih 50 peratus undi sekali gus membolehkannya menang dalam pusingan pertama. #sinarharian #Pemilu https://t.co/gE8hE7eLLU,SinarOnline
Tue Feb 13 23:38:43 +0000 2024,Wakaka.. Kirain paham minggu tenang ini si mengklarifikasi film dirty vote kalimat penutupnya.. Masa hal gini aja gak paham seorang @prabowo dan om @corbuzier kecuali si @PartaiSocmed doi mah gak paham,ABaz_KAra
Tue Feb 13 23:38:42 +0000 2024,@Dahnilanzar @prabowo Gw mesti KOPROL APA GMn ngab,DerryPriambodo
Tue Feb 13 23:38:40 +0000 2024,@Bank_Joee_ @prabowo @Ndons_Back @bengkeldodo @BANGSAygSUJUD @4Y4NKZ @alextham878 @Alexemeru @anaktermudaa @are_inismyname @florieliciouss aamiin... semoga keturunan anda seperti probowo-gibran,DpkWulan
Tue Feb 13 23:38:34 +0000 2024,@pinkiskye Nahh ini gw juga dulu milih nya Jokowi anjr ibu gw ngotot ga mau milih Prabowo skrg pas nonton debat dari awal sampai akhir gw rasa yang masih masuk di akal gw ya 02 wkwk gw udh riset dari awal juga ya 02,cewekcantikadik
Tue Feb 13 23:38:30 +0000 2024,@team_jungpal @dayatpiliang Diskusi sama pendukungnya di tiktok trus counternya gini kalau pak prabowo emosional pernah ga pak ngeliat pak prabowo nampar orang ga pernah kan? ,myhappyphill
Tue Feb 13 23:38:28 +0000 2024,@sahabatkarib_mu @adiansyahdompu @realfedinuril @prabowo @Dahnilanzar Gulai otak habis bang mereka nggak kebagian,Wiwik69pdgAsri
Tue Feb 13 23:38:17 +0000 2024,@Priyo846u5 @n939u5 @bengkeldodo @kurawa Loh loh loh....kamu emang gatau klo prabowo mendukung Reformasi makanya dia di kucilkan di keluarga soeharto?,AriSeti54928979
Tue Feb 13 23:38:13 +0000 2024,@VIVAcoid kalo dari awal wakil pak Prabowo beliau ini kecil kemungkinan film dirty vote dibuat,moapayaa
Tue Feb 13 23:38:06 +0000 2024,@VaniaKiara3002 @AndreasSolusi lu sama Prabowo sama. sama2 sampah,DeDenSunandar55
Tue Feb 13 23:38:05 +0000 2024,@NoviBudi78 @prabowo Dia yang fitnah dirinya sendiri sok terzolimi heleeeh... Udh tau siapa prabroro,SysWant13345282
Tue Feb 13 23:38:04 +0000 2024,@peter_hari @nongandah @WagimanDeep212_ Ayo Nyinyir terus biar sampe ke Pluto sekalian,CahKeren212
Tue Feb 13 23:37:13 +0000 2024,@zy_zy_its_me @prabowo Lihat sisi lainnya https://t.co/8erprpMuRH,patillele4364
Tue Feb 13 23:37:04 +0000 2024,@needyata @fsun06___06 @Saeaelu1 @romantisasislam @wordfangs Sebenernya ini masalah cinta segitiga. Singkat nya Cak imin ditolak prabowo Anies ditolak gibran Megawati ditolak gibran Prabowo ditolak ganjar Itu alasannya 02 diserang mereka sakit hati ditolak kubu 02.,angsapvtih
Tue Feb 13 23:37:01 +0000 2024,@n939u5 @bengkeldodo @kurawa Loh loh loh....kamu emang gatau klo prabowo mendukung Reformasi makanya dia di kucilkan di keluarga soeharto?,AriSeti54928979
Tue Feb 13 23:36:47 +0000 2024,@AbdulRachimmks Kami dan Para ulama berjalan dalam barisan dukung Prabowo tanpa dibayar dan akhirnya ditinggalkan,SetiawanOry
Tue Feb 13 23:36:47 +0000 2024,@bengkeldodo memang Prabowo Gibran tak terkalahkan https://t.co/YWKDZdTkCg,moldynordin
Tue Feb 13 23:36:47 +0000 2024,@bengkeldodo @prabowo @P4P4B0W0_2024 @budibongg @Bu__Nuk @icikiwir_08 @mas_veel @Kimberley_PS08 @BANGSAygSUJUD @kurawa @Bank_Joee_ @MIrvanDarwin1 Ohhh yang etik etik ndiasmu itu bukan dendam ya...,masagus56557279
Tue Feb 13 23:36:45 +0000 2024,@Fahrihamzah dirty vote dianggep black campaign eh malah rilis podcast prabowo H-1 pencoblosan wkwkwk kocak lo,akhtarrkhann
Tue Feb 13 23:36:39 +0000 2024,klo gak Curang hak mungkin menang prabowo masbro,wah121519_wahyu
Tue Feb 13 23:36:33 +0000 2024,@AK__aja Prabowo Subianto sindir Paslon 02... https://t.co/wqJueSg6x8,Menangkan01
Tue Feb 13 23:36:29 +0000 2024,@n939u5 @bengkeldodo @kurawa Era soeharto sdh berakhir.kalo pak Prabowo menang abviously ya era pak Prabowo sendiri. Dasar songong dipiara. Pak Prabowo sendiri berseberangan dg soeharto. Bocil lu pake smartphone caro di google ato chatgpt jgn cuma gibah di x aj,WinaMaranatha2
Tue Feb 13 23:36:29 +0000 2024,kalo prabowo kalah gw puasa 3 hari.,baxxxoxxxapi___
Tue Feb 13 23:36:29 +0000 2024,@tvOneNews Blom jadi presiden prediksi Wanda Hamidah dulu udh hampir terbukti apa lapor Nanti rakyat lagi ngobrol di warkop bahas Prabowo juga dilaporkan .. Bener mulai otoriter padahal masih jadi capres,Gwpribumi
Tue Feb 13 23:36:15 +0000 2024,@alexanderdrspan @mawakresna @arfibambani @cakimiNOW Wiranto ama prabski nggak akur apa ya. Jadi inget video soal HAM tahun 2019 yang prabowo bilang dia cuma menjalankan tugas.,snyabanyak
Tue Feb 13 23:36:14 +0000 2024,President ku..Prabowo &amp; gibran,bro_umbro
Tue Feb 13 23:35:58 +0000 2024,Hasto Benarkan Connie soal Prabowo Hanya Sebentar Jabat Presiden: Hanya 3 Tahun https://t.co/OibB7X1s1L,BeritakanID_com
Tue Feb 13 23:35:53 +0000 2024,eh khiur km ga di kejaksaan jg gpp asal pilih prabowo dan hamil tar dpt tuh mam gratis,SEEY0UN
Tue Feb 13 23:35:38 +0000 2024,YAKALI GA GASSS AYO GASSS PRABOWO GIBRAN GASSS,lruhazu
Tue Feb 13 23:35:34 +0000 2024,@bengkeldodo @aniesbaswedan @ganjarpranowo @prabowo @gibran_tweet Hatimu putih... Taeekkkk,ends7777777
Tue Feb 13 23:35:31 +0000 2024,bayangno prabowo menang u numpak revo kakean kritis dibolongi banmu,ariferdiansyaah
Tue Feb 13 23:35:29 +0000 2024,@Berkah_Mulia99 Trus Prabowo tampil di close the door di masa tenang apa namanya ?,yudoyudo10
Tue Feb 13 23:35:27 +0000 2024,kalau prabowo kalah gua janji bakal nabung 50k/hari selama tiga bulan,jaehyunikea
Tue Feb 13 23:35:23 +0000 2024,@AndreasSolusi Prabowo mah banyak kepentingan politik mana mikir nyari orang yang pure kerja??? Gamungkin. Nauzubillah juga prabowo jadj presiden amit2,tianakatanya
